,Star Name
1316,SDSS J000013.54+255418.6 [de]
1317,SDSS J000013.54+255418.6 [de]
1318,SDSS J000013.54+255418.6 [de]
1319,SDSS J000013.54+255418.6 [de]
1320,SDSS J000013.54+255418.6 [de]
1321,SDSS J000013.54+255418.6 [de]
1322,SDSS J000013.54+255418.6 [de]
1323,SDSS J000013.54+255418.6 [de]
1324,SDSS J000013.54+255418.6 [de]
1325,SDSS J000013.54+255418.6 [de]
1326,SDSS J000013.54+255418.6 [de]
1327,SDSS J000013.54+255418.6 [de]
1328,SDSS J000013.54+255418.6 [de]
1329,SDSS J000013.54+255418.6 [de]
1330,SDSS J000013.54+255418.6 [de]
1331,SDSS J000013.54+255418.6 [de]
1332,SDSS J000013.54+255418.6 [de]
1333,SDSS J000013.54+255418.6 [de]
1334,SDSS J000013.54+255418.6 [de]
1335,SDSS J000013.54+255418.6 [de]
1336,SDSS J000013.54+255418.6 [de]
1337,SDSS J000013.54+255418.6 [de]
1338,SDSS J000013.54+255418.6 [de]
1339,SDSS J000013.54+255418.6 [de]
1340,SDSS J000013.54+255418.6 [de]
1341,SDSS J000013.54+255418.6 [de]
1342,SDSS J000013.54+255418.6 [de]
1343,SDSS J000013.54+255418.6 [de]
1344,SDSS J000013.54+255418.6 [de]
1345,SDSS J000013.54+255418.6 [de]
1346,SDSS J000013.54+255418.6 [de]
1347,SDSS J000013.54+255418.6 [de]
1348,SDSS J000013.54+255418.6 [de]
1349,SDSS J000013.54+255418.6 [de]
1350,SDSS J000013.54+255418.6 [de]
1351,SDSS J000013.54+255418.6 [de]
1352,SDSS J000013.54+255418.6 [de]
1353,SDSS J000013.54+255418.6 [de]
1354,SDSS J000013.54+255418.6 [de]
1355,SDSS J000013.54+255418.6 [de]
1356,SDSS J000013.54+255418.6 [de]
1357,SDSS J000013.54+255418.6 [de]
1358,SDSS J000013.54+255418.6 [de]
1359,SDSS J000013.54+255418.6 [de]
1360,SDSS J000013.54+255418.6 [de]
1361,SDSS J000013.54+255418.6 [de]
1362,SDSS J000013.54+255418.6 [de]
1363,SDSS J000013.54+255418.6 [de]
1364,SDSS J000013.54+255418.6 [de]
1365,SDSS J000013.54+255418.6 [de]
1366,SDSS J000013.54+255418.6 [de]
1367,SDSS J000013.54+255418.6 [de]
1368,SDSS J000013.54+255418.6 [de]
1369,SDSS J000013.54+255418.6 [de]
1370,SDSS J000013.54+255418.6 [de]
1371,SDSS J000013.54+255418.6 [de]
1372,SDSS J000013.54+255418.6 [de]
1373,SDSS J000013.54+255418.6 [de]
1374,SDSS J000013.54+255418.6 [de]
1375,SDSS J000013.54+255418.6 [de]
1376,SDSS J000013.54+255418.6 [de]
1377,SDSS J000013.54+255418.6 [de]
1378,SDSS J000013.54+255418.6 [de]
1379,SDSS J000013.54+255418.6 [de]
1380,SDSS J000013.54+255418.6 [de]
1381,SDSS J000013.54+255418.6 [de]
1382,SDSS J000013.54+255418.6 [de]
1383,SDSS J000013.54+255418.6 [de]
1384,SDSS J000013.54+255418.6 [de]
1385,SDSS J000013.54+255418.6 [de]
1386,SDSS J000013.54+255418.6 [de]
1387,SDSS J000013.54+255418.6 [de]
1388,SDSS J000013.54+255418.6 [de]
1389,SDSS J000013.54+255418.6 [de]
1390,SDSS J000013.54+255418.6 [de]
1391,SDSS J000013.54+255418.6 [de]
1392,SDSS J000013.54+255418.6 [de]
1393,SDSS J000013.54+255418.6 [de]
1394,SDSS J000013.54+255418.6 [de]
1395,SDSS J000013.54+255418.6 [de]
1396,SDSS J000013.54+255418.6 [de]
1397,SDSS J000013.54+255418.6 [de]
1398,SDSS J000013.54+255418.6 [de]
1399,SDSS J000013.54+255418.6 [de]
1400,SDSS J000013.54+255418.6 [de]
1401,SDSS J000013.54+255418.6 [de]
1402,SDSS J000013.54+255418.6 [de]
1403,SDSS J000013.54+255418.6 [de]
1404,SDSS J000013.54+255418.6 [de]
1405,SDSS J000013.54+255418.6 [de]
1406,SDSS J000013.54+255418.6 [de]
1407,SDSS J000013.54+255418.6 [de]
1408,SDSS J000013.54+255418.6 [de]
1409,SDSS J000013.54+255418.6 [de]
1410,SDSS J000013.54+255418.6 [de]
1411,SDSS J000013.54+255418.6 [de]
1412,SDSS J000013.54+255418.6 [de]
1413,SDSS J000013.54+255418.6 [de]
1414,SDSS J000013.54+255418.6 [de]
1415,SDSS J000013.54+255418.6 [de]
1416,SDSS J000013.54+255418.6 [de]
1417,SDSS J000013.54+255418.6 [de]
1418,SDSS J000013.54+255418.6 [de]
1419,SDSS J000013.54+255418.6 [de]
1420,SDSS J000013.54+255418.6 [de]
1421,SDSS J000013.54+255418.6 [de]
1422,SDSS J000013.54+255418.6 [de]
1423,SDSS J000013.54+255418.6 [de]
1424,SDSS J000013.54+255418.6 [de]
1425,SDSS J000013.54+255418.6 [de]
1426,SDSS J000013.54+255418.6 [de]
1427,SDSS J000013.54+255418.6 [de]
1428,SDSS J000013.54+255418.6 [de]
1429,SDSS J000013.54+255418.6 [de]
1430,SDSS J000013.54+255418.6 [de]
1431,SDSS J000013.54+255418.6 [de]
1432,SDSS J000013.54+255418.6 [de]
1433,SDSS J000013.54+255418.6 [de]
1434,SDSS J000013.54+255418.6 [de]
1435,SDSS J000013.54+255418.6 [de]
1436,SDSS J000013.54+255418.6 [de]
1437,SDSS J000013.54+255418.6 [de]
1438,SDSS J000013.54+255418.6 [de]
1439,SDSS J000013.54+255418.6 [de]
1440,SDSS J000013.54+255418.6 [de]
1441,SDSS J000013.54+255418.6 [de]
1442,SDSS J000013.54+255418.6 [de]
1443,SDSS J000013.54+255418.6 [de]
1444,SDSS J000013.54+255418.6 [de]
1445,SDSS J000013.54+255418.6 [de]
1446,SDSS J000013.54+255418.6 [de]
1447,SDSS J000013.54+255418.6 [de]
1448,SDSS J000013.54+255418.6 [de]
1449,SDSS J000013.54+255418.6 [de]
1450,SDSS J000013.54+255418.6 [de]
1451,SDSS J000013.54+255418.6 [de]
1452,SDSS J000013.54+255418.6 [de]
1453,SDSS J000013.54+255418.6 [de]
1454,SDSS J000013.54+255418.6 [de]
1455,SDSS J000013.54+255418.6 [de]
1456,SDSS J000013.54+255418.6 [de]
1457,SDSS J000013.54+255418.6 [de]
1458,SDSS J000013.54+255418.6 [de]
1459,SDSS J000013.54+255418.6 [de]
1460,SDSS J000013.54+255418.6 [de]
1461,SDSS J000013.54+255418.6 [de]
1462,SDSS J000013.54+255418.6 [de]
1463,SDSS J000013.54+255418.6 [de]
1464,SDSS J000013.54+255418.6 [de]
1465,SDSS J000013.54+255418.6 [de]
1466,SDSS J000013.54+255418.6 [de]
1467,SDSS J000013.54+255418.6 [de]
1468,SDSS J000013.54+255418.6 [de]
1469,SDSS J000013.54+255418.6 [de]
1470,SDSS J000013.54+255418.6 [de]
1471,SDSS J000013.54+255418.6 [de]
1472,SDSS J000013.54+255418.6 [de]
1473,SDSS J000013.54+255418.6 [de]
1474,SDSS J000013.54+255418.6 [de]
1475,SDSS J000013.54+255418.6 [de]
1476,SDSS J000013.54+255418.6 [de]
1477,SDSS J000013.54+255418.6 [de]
1478,SDSS J000013.54+255418.6 [de]
1479,SDSS J000013.54+255418.6 [de]
1480,SDSS J000013.54+255418.6 [de]
1481,SDSS J000013.54+255418.6 [de]
1482,SDSS J000013.54+255418.6 [de]
1483,SDSS J000013.54+255418.6 [de]
1484,SDSS J000013.54+255418.6 [de]
1485,SDSS J000013.54+255418.6 [de]
1486,SDSS J000013.54+255418.6 [de]
1487,SDSS J000013.54+255418.6 [de]
1488,SDSS J000013.54+255418.6 [de]
1489,SDSS J000013.54+255418.6 [de]
1490,SDSS J000013.54+255418.6 [de]
1491,SDSS J000013.54+255418.6 [de]
1492,SDSS J000013.54+255418.6 [de]
1493,SDSS J000013.54+255418.6 [de]
1494,SDSS J000013.54+255418.6 [de]
1495,SDSS J000013.54+255418.6 [de]
1496,SDSS J000013.54+255418.6 [de]
1497,SDSS J000013.54+255418.6 [de]
1498,SDSS J000013.54+255418.6 [de]
1499,SDSS J000013.54+255418.6 [de]
1500,SDSS J000013.54+255418.6 [de]
1501,SDSS J000013.54+255418.6 [de]
1502,SDSS J000013.54+255418.6 [de]
1503,SDSS J000013.54+255418.6 [de]
1504,SDSS J000013.54+255418.6 [de]
1505,SDSS J000013.54+255418.6 [de]
1506,SDSS J000013.54+255418.6 [de]
1507,SDSS J000013.54+255418.6 [de]
1508,SDSS J000013.54+255418.6 [de]
1509,SDSS J000013.54+255418.6 [de]
1510,SDSS J000013.54+255418.6 [de]
1511,SDSS J000013.54+255418.6 [de]
1512,SDSS J000013.54+255418.6 [de]
1513,SDSS J000013.54+255418.6 [de]
1514,SDSS J000013.54+255418.6 [de]
1515,SDSS J000013.54+255418.6 [de]
1516,SDSS J000013.54+255418.6 [de]
1517,SDSS J000013.54+255418.6 [de]
1518,SDSS J000013.54+255418.6 [de]
1519,SDSS J000013.54+255418.6 [de]
1520,SDSS J000013.54+255418.6 [de]
1521,SDSS J000013.54+255418.6 [de]
1522,SDSS J000013.54+255418.6 [de]
1523,SDSS J000013.54+255418.6 [de]
1524,SDSS J000013.54+255418.6 [de]
1525,SDSS J000013.54+255418.6 [de]
1526,SDSS J000013.54+255418.6 [de]
1527,SDSS J000013.54+255418.6 [de]
1528,SDSS J000013.54+255418.6 [de]
1529,SDSS J000013.54+255418.6 [de]
1530,SDSS J000013.54+255418.6 [de]
1531,SDSS J000013.54+255418.6 [de]
1532,SDSS J000013.54+255418.6 [de]
1533,SDSS J000013.54+255418.6 [de]
1534,SDSS J000013.54+255418.6 [de]
1535,SDSS J000013.54+255418.6 [de]
1536,SDSS J000013.54+255418.6 [de]
1537,SDSS J000013.54+255418.6 [de]
1538,SDSS J000013.54+255418.6 [de]
1539,SDSS J000013.54+255418.6 [de]
1540,SDSS J000013.54+255418.6 [de]
1541,SDSS J000013.54+255418.6 [de]
1542,SDSS J000013.54+255418.6 [de]
1543,SDSS J000013.54+255418.6 [de]
1544,SDSS J000013.54+255418.6 [de]
1545,SDSS J000013.54+255418.6 [de]
1546,SDSS J000013.54+255418.6 [de]
1547,SDSS J000013.54+255418.6 [de]
1548,SDSS J000013.54+255418.6 [de]
1549,SDSS J000013.54+255418.6 [de]
1550,SDSS J000013.54+255418.6 [de]
1551,SDSS J000013.54+255418.6 [de]
1552,SDSS J000013.54+255418.6 [de]
1553,SDSS J000013.54+255418.6 [de]
1554,SDSS J000013.54+255418.6 [de]
1555,SDSS J000013.54+255418.6 [de]
1556,SDSS J000013.54+255418.6 [de]
1557,SDSS J000013.54+255418.6 [de]
1558,SDSS J000013.54+255418.6 [de]
1559,SDSS J000013.54+255418.6 [de]
1560,SDSS J000013.54+255418.6 [de]
1561,SDSS J000013.54+255418.6 [de]
1562,SDSS J000013.54+255418.6 [de]
1563,SDSS J000013.54+255418.6 [de]
1564,SDSS J000013.54+255418.6 [de]
1565,SDSS J000013.54+255418.6 [de]
1566,SDSS J000013.54+255418.6 [de]
1567,SDSS J000013.54+255418.6 [de]
1568,SDSS J000013.54+255418.6 [de]
1569,SDSS J000013.54+255418.6 [de]
1570,SDSS J000013.54+255418.6 [de]
1571,SDSS J000013.54+255418.6 [de]
1572,SDSS J000013.54+255418.6 [de]
1573,SDSS J000013.54+255418.6 [de]
1574,SDSS J000013.54+255418.6 [de]
1575,SDSS J000013.54+255418.6 [de]
1576,SDSS J000013.54+255418.6 [de]
1577,SDSS J000013.54+255418.6 [de]
1578,SDSS J000013.54+255418.6 [de]
1579,SDSS J000013.54+255418.6 [de]
1580,SDSS J000013.54+255418.6 [de]
1581,SDSS J000013.54+255418.6 [de]
1582,SDSS J000013.54+255418.6 [de]
1583,SDSS J000013.54+255418.6 [de]
1584,SDSS J000013.54+255418.6 [de]
1585,SDSS J000013.54+255418.6 [de]
1586,SDSS J000013.54+255418.6 [de]
1587,SDSS J000013.54+255418.6 [de]
1588,SDSS J000013.54+255418.6 [de]
1589,SDSS J000013.54+255418.6 [de]
1590,SDSS J000013.54+255418.6 [de]
1591,SDSS J000013.54+255418.6 [de]
1592,SDSS J000013.54+255418.6 [de]
1593,SDSS J000013.54+255418.6 [de]
1594,SDSS J000013.54+255418.6 [de]
1595,SDSS J000013.54+255418.6 [de]
1596,SDSS J000013.54+255418.6 [de]
1597,SDSS J000013.54+255418.6 [de]
1598,SDSS J000013.54+255418.6 [de]
1599,SDSS J000013.54+255418.6 [de]
1600,SDSS J000013.54+255418.6 [de]
1601,SDSS J000013.54+255418.6 [de]
1602,SDSS J000013.54+255418.6 [de]
1603,SDSS J000013.54+255418.6 [de]
1604,SDSS J000013.54+255418.6 [de]
1605,SDSS J000013.54+255418.6 [de]
1606,SDSS J000013.54+255418.6 [de]
1607,SDSS J000013.54+255418.6 [de]
1608,SDSS J000013.54+255418.6 [de]
1609,SDSS J000013.54+255418.6 [de]
1610,SDSS J000013.54+255418.6 [de]
1611,SDSS J000013.54+255418.6 [de]
1612,SDSS J000013.54+255418.6 [de]
1613,SDSS J000013.54+255418.6 [de]
1614,SDSS J000013.54+255418.6 [de]
1615,SDSS J000013.54+255418.6 [de]
1616,SDSS J000013.54+255418.6 [de]
1617,SDSS J000013.54+255418.6 [de]
1618,SDSS J000013.54+255418.6 [de]
1619,SDSS J000013.54+255418.6 [de]
1620,SDSS J000013.54+255418.6 [de]
1621,SDSS J000013.54+255418.6 [de]
1622,SDSS J000013.54+255418.6 [de]
1623,SDSS J000013.54+255418.6 [de]
1624,SDSS J000013.54+255418.6 [de]
1625,SDSS J000013.54+255418.6 [de]
1626,SDSS J000013.54+255418.6 [de]
1627,SDSS J000013.54+255418.6 [de]
1628,SDSS J000013.54+255418.6 [de]
1629,SDSS J000013.54+255418.6 [de]
1630,SDSS J000013.54+255418.6 [de]
1631,SDSS J000013.54+255418.6 [de]
1632,SDSS J000013.54+255418.6 [de]
1633,SDSS J000013.54+255418.6 [de]
1634,SDSS J000013.54+255418.6 [de]
1635,SDSS J000013.54+255418.6 [de]
1636,SDSS J000013.54+255418.6 [de]
1637,SDSS J000013.54+255418.6 [de]
1638,SDSS J000013.54+255418.6 [de]
1639,SDSS J000013.54+255418.6 [de]
1640,SDSS J000013.54+255418.6 [de]
1641,SDSS J000013.54+255418.6 [de]
1642,SDSS J000013.54+255418.6 [de]
1643,SDSS J000013.54+255418.6 [de]
1644,SDSS J000013.54+255418.6 [de]
1645,SDSS J000013.54+255418.6 [de]
1646,SDSS J000013.54+255418.6 [de]
1647,SDSS J000013.54+255418.6 [de]
1648,SDSS J000013.54+255418.6 [de]
1649,SDSS J000013.54+255418.6 [de]
1650,SDSS J000013.54+255418.6 [de]
1651,SDSS J000013.54+255418.6 [de]
1652,SDSS J000013.54+255418.6 [de]
1653,SDSS J000013.54+255418.6 [de]
1654,SDSS J000013.54+255418.6 [de]
1655,SDSS J000013.54+255418.6 [de]
1656,SDSS J000013.54+255418.6 [de]
1657,SDSS J000013.54+255418.6 [de]
1658,SDSS J000013.54+255418.6 [de]
1659,SDSS J000013.54+255418.6 [de]
1660,SDSS J000013.54+255418.6 [de]
1661,SDSS J000013.54+255418.6 [de]
1662,SDSS J000013.54+255418.6 [de]
1663,SDSS J000013.54+255418.6 [de]
1664,SDSS J000013.54+255418.6 [de]
1665,SDSS J000013.54+255418.6 [de]
1666,SDSS J000013.54+255418.6 [de]
1667,SDSS J000013.54+255418.6 [de]
1668,SDSS J000013.54+255418.6 [de]
1669,SDSS J000013.54+255418.6 [de]
1670,SDSS J000013.54+255418.6 [de]
1671,SDSS J000013.54+255418.6 [de]
1672,SDSS J000013.54+255418.6 [de]
1673,SDSS J000013.54+255418.6 [de]
1674,SDSS J000013.54+255418.6 [de]
1675,SDSS J000013.54+255418.6 [de]
1676,SDSS J000013.54+255418.6 [de]
1677,SDSS J000013.54+255418.6 [de]
1678,SDSS J000013.54+255418.6 [de]
1679,SDSS J000013.54+255418.6 [de]
1680,SDSS J000013.54+255418.6 [de]
1681,SDSS J000013.54+255418.6 [de]
1682,SDSS J000013.54+255418.6 [de]
1683,SDSS J000013.54+255418.6 [de]
1684,SDSS J000013.54+255418.6 [de]
1685,SDSS J000013.54+255418.6 [de]
1686,SDSS J000013.54+255418.6 [de]
1687,SDSS J000013.54+255418.6 [de]
1688,SDSS J000013.54+255418.6 [de]
1689,SDSS J000013.54+255418.6 [de]
1690,SDSS J000013.54+255418.6 [de]
1691,SDSS J000013.54+255418.6 [de]
1692,SDSS J000013.54+255418.6 [de]
1693,SDSS J000013.54+255418.6 [de]
1694,SDSS J000013.54+255418.6 [de]
1695,SDSS J000013.54+255418.6 [de]
1696,SDSS J000013.54+255418.6 [de]
1697,SDSS J000013.54+255418.6 [de]
1698,SDSS J000013.54+255418.6 [de]
1699,SDSS J000013.54+255418.6 [de]
1700,SDSS J000013.54+255418.6 [de]
1701,SDSS J000013.54+255418.6 [de]
1702,SDSS J000013.54+255418.6 [de]
1703,SDSS J000013.54+255418.6 [de]
1704,SDSS J000013.54+255418.6 [de]
1705,SDSS J000013.54+255418.6 [de]
1706,SDSS J000013.54+255418.6 [de]
1707,SDSS J000013.54+255418.6 [de]
1708,SDSS J000013.54+255418.6 [de]
1709,SDSS J000013.54+255418.6 [de]
1710,SDSS J000013.54+255418.6 [de]
1711,SDSS J000013.54+255418.6 [de]
1712,SDSS J000013.54+255418.6 [de]
1713,SDSS J000013.54+255418.6 [de]
1714,SDSS J000013.54+255418.6 [de]
1715,SDSS J000013.54+255418.6 [de]
1716,SDSS J000013.54+255418.6 [de]
1717,SDSS J000013.54+255418.6 [de]
1718,SDSS J000013.54+255418.6 [de]
1719,SDSS J000013.54+255418.6 [de]
1720,SDSS J000013.54+255418.6 [de]
1721,SDSS J000013.54+255418.6 [de]
1722,SDSS J000013.54+255418.6 [de]
1723,SDSS J000013.54+255418.6 [de]
1724,SDSS J000013.54+255418.6 [de]
1725,SDSS J000013.54+255418.6 [de]
1726,SDSS J000013.54+255418.6 [de]
1727,SDSS J000013.54+255418.6 [de]
1728,SDSS J000013.54+255418.6 [de]
1729,SDSS J000013.54+255418.6 [de]
1730,SDSS J000013.54+255418.6 [de]
1731,SDSS J000013.54+255418.6 [de]
1732,SDSS J000013.54+255418.6 [de]
1733,SDSS J000013.54+255418.6 [de]
1734,SDSS J000013.54+255418.6 [de]
1735,SDSS J000013.54+255418.6 [de]
1736,SDSS J000013.54+255418.6 [de]
1737,SDSS J000013.54+255418.6 [de]
1738,SDSS J000013.54+255418.6 [de]
1739,SDSS J000013.54+255418.6 [de]
1740,SDSS J000013.54+255418.6 [de]
1741,SDSS J000013.54+255418.6 [de]
1742,SDSS J000013.54+255418.6 [de]
1743,SDSS J000013.54+255418.6 [de]
1744,SDSS J000013.54+255418.6 [de]
1745,SDSS J000013.54+255418.6 [de]
1746,SDSS J000013.54+255418.6 [de]
1747,SDSS J000013.54+255418.6 [de]
1748,SDSS J000013.54+255418.6 [de]
1749,SDSS J000013.54+255418.6 [de]
1750,SDSS J000013.54+255418.6 [de]
1751,SDSS J000013.54+255418.6 [de]
1752,SDSS J000013.54+255418.6 [de]
1753,SDSS J000013.54+255418.6 [de]
1754,SDSS J000013.54+255418.6 [de]
1755,SDSS J000013.54+255418.6 [de]
1756,SDSS J000013.54+255418.6 [de]
1757,SDSS J000013.54+255418.6 [de]
1758,SDSS J000013.54+255418.6 [de]
1759,SDSS J000013.54+255418.6 [de]
1760,SDSS J000013.54+255418.6 [de]
1761,SDSS J000013.54+255418.6 [de]
1762,SDSS J000013.54+255418.6 [de]
1763,SDSS J000013.54+255418.6 [de]
1764,SDSS J000013.54+255418.6 [de]
1765,SDSS J000013.54+255418.6 [de]
1766,SDSS J000013.54+255418.6 [de]
1767,SDSS J000013.54+255418.6 [de]
1768,SDSS J000013.54+255418.6 [de]
1769,SDSS J000013.54+255418.6 [de]
1770,SDSS J000013.54+255418.6 [de]
1771,SDSS J000013.54+255418.6 [de]
1772,SDSS J000013.54+255418.6 [de]
1773,SDSS J000013.54+255418.6 [de]
1774,SDSS J000013.54+255418.6 [de]
1775,SDSS J000013.54+255418.6 [de]
1776,SDSS J000013.54+255418.6 [de]
1777,SDSS J000013.54+255418.6 [de]
1778,SDSS J000013.54+255418.6 [de]
1779,SDSS J000013.54+255418.6 [de]
1780,SDSS J000013.54+255418.6 [de]
1781,SDSS J000013.54+255418.6 [de]
1782,SDSS J000013.54+255418.6 [de]
1783,SDSS J000013.54+255418.6 [de]
1784,SDSS J000013.54+255418.6 [de]
1785,SDSS J000013.54+255418.6 [de]
1786,SDSS J000013.54+255418.6 [de]
1787,SDSS J000013.54+255418.6 [de]
1788,SDSS J000013.54+255418.6 [de]
1789,SDSS J000013.54+255418.6 [de]
1790,SDSS J000013.54+255418.6 [de]
1791,SDSS J000013.54+255418.6 [de]
1792,SDSS J000013.54+255418.6 [de]
1793,SDSS J000013.54+255418.6 [de]
1794,SDSS J000013.54+255418.6 [de]
1795,SDSS J000013.54+255418.6 [de]
1796,SDSS J000013.54+255418.6 [de]
1797,SDSS J000013.54+255418.6 [de]
1798,SDSS J000013.54+255418.6 [de]
1799,SDSS J000013.54+255418.6 [de]
1800,SDSS J000013.54+255418.6 [de]
1801,SDSS J000013.54+255418.6 [de]
1802,SDSS J000013.54+255418.6 [de]
1803,SDSS J000013.54+255418.6 [de]
1804,SDSS J000013.54+255418.6 [de]
1805,SDSS J000013.54+255418.6 [de]
1806,SDSS J000013.54+255418.6 [de]
1807,SDSS J000013.54+255418.6 [de]
1808,SDSS J000013.54+255418.6 [de]
1809,SDSS J000013.54+255418.6 [de]
1810,SDSS J000013.54+255418.6 [de]
1811,SDSS J000013.54+255418.6 [de]
1812,SDSS J000013.54+255418.6 [de]
1813,SDSS J000013.54+255418.6 [de]
1814,SDSS J000013.54+255418.6 [de]
1815,SDSS J000013.54+255418.6 [de]
1816,SDSS J000013.54+255418.6 [de]
1817,SDSS J000013.54+255418.6 [de]
1818,SDSS J000013.54+255418.6 [de]
1819,SDSS J000013.54+255418.6 [de]
1820,SDSS J000013.54+255418.6 [de]
1821,SDSS J000013.54+255418.6 [de]
1822,SDSS J000013.54+255418.6 [de]
1823,SDSS J000013.54+255418.6 [de]
1824,SDSS J000013.54+255418.6 [de]
1825,SDSS J000013.54+255418.6 [de]
1826,SDSS J000013.54+255418.6 [de]
1827,SDSS J000013.54+255418.6 [de]
1828,SDSS J000013.54+255418.6 [de]
1829,SDSS J000013.54+255418.6 [de]
1830,SDSS J000013.54+255418.6 [de]
1831,SDSS J000013.54+255418.6 [de]
1832,SDSS J000013.54+255418.6 [de]
1833,SDSS J000013.54+255418.6 [de]
1834,SDSS J000013.54+255418.6 [de]
1835,SDSS J000013.54+255418.6 [de]
1836,SDSS J000013.54+255418.6 [de]
1837,SDSS J000013.54+255418.6 [de]
1838,SDSS J000013.54+255418.6 [de]
1839,SDSS J000013.54+255418.6 [de]
1840,SDSS J000013.54+255418.6 [de]
1841,SDSS J000013.54+255418.6 [de]
1842,SDSS J000013.54+255418.6 [de]
1843,SDSS J000013.54+255418.6 [de]
1844,SDSS J000013.54+255418.6 [de]
1845,SDSS J000013.54+255418.6 [de]
1846,SDSS J000013.54+255418.6 [de]
1847,SDSS J000013.54+255418.6 [de]
1848,SDSS J000013.54+255418.6 [de]
1849,SDSS J000013.54+255418.6 [de]
1850,SDSS J000013.54+255418.6 [de]
1851,SDSS J000013.54+255418.6 [de]
1852,SDSS J000013.54+255418.6 [de]
1853,SDSS J000013.54+255418.6 [de]
1854,SDSS J000013.54+255418.6 [de]
1855,SDSS J000013.54+255418.6 [de]
1856,SDSS J000013.54+255418.6 [de]
1857,SDSS J000013.54+255418.6 [de]
1858,SDSS J000013.54+255418.6 [de]
1859,SDSS J000013.54+255418.6 [de]
1860,SDSS J000013.54+255418.6 [de]
1861,SDSS J000013.54+255418.6 [de]
1862,SDSS J000013.54+255418.6 [de]
1863,SDSS J000013.54+255418.6 [de]
1864,SDSS J000013.54+255418.6 [de]
1865,SDSS J000013.54+255418.6 [de]
1866,SDSS J000013.54+255418.6 [de]
1867,SDSS J000013.54+255418.6 [de]
1868,SDSS J000013.54+255418.6 [de]
1869,SDSS J000013.54+255418.6 [de]
1870,SDSS J000013.54+255418.6 [de]
1871,SDSS J000013.54+255418.6 [de]
1872,SDSS J000013.54+255418.6 [de]
1873,SDSS J000013.54+255418.6 [de]
1874,SDSS J000013.54+255418.6 [de]
1875,SDSS J000013.54+255418.6 [de]
1876,SDSS J000013.54+255418.6 [de]
1877,SDSS J000013.54+255418.6 [de]
1878,SDSS J000013.54+255418.6 [de]
1879,SDSS J000013.54+255418.6 [de]
1880,SDSS J000013.54+255418.6 [de]
1881,SDSS J000013.54+255418.6 [de]
1882,SDSS J000013.54+255418.6 [de]
1883,SDSS J000013.54+255418.6 [de]
1884,SDSS J000013.54+255418.6 [de]
1885,SDSS J000013.54+255418.6 [de]
1886,SDSS J000013.54+255418.6 [de]
1887,SDSS J000013.54+255418.6 [de]
1888,SDSS J000013.54+255418.6 [de]
1889,SDSS J000013.54+255418.6 [de]
1890,SDSS J000013.54+255418.6 [de]
1891,SDSS J000013.54+255418.6 [de]
1892,SDSS J000013.54+255418.6 [de]
1893,SDSS J000013.54+255418.6 [de]
1894,SDSS J000013.54+255418.6 [de]
1895,SDSS J000013.54+255418.6 [de]
1896,SDSS J000013.54+255418.6 [de]
1897,SDSS J000013.54+255418.6 [de]
1898,SDSS J000013.54+255418.6 [de]
1899,SDSS J000013.54+255418.6 [de]
1900,SDSS J000013.54+255418.6 [de]
1901,SDSS J000013.54+255418.6 [de]
1902,SDSS J000013.54+255418.6 [de]
1903,SDSS J000013.54+255418.6 [de]
1904,SDSS J000013.54+255418.6 [de]
1905,SDSS J000013.54+255418.6 [de]
1906,SDSS J000013.54+255418.6 [de]
1907,SDSS J000013.54+255418.6 [de]
1908,SDSS J000013.54+255418.6 [de]
1909,SDSS J000013.54+255418.6 [de]
1910,SDSS J000013.54+255418.6 [de]
1911,SDSS J000013.54+255418.6 [de]
1912,SDSS J000013.54+255418.6 [de]
1913,SDSS J000013.54+255418.6 [de]
1914,SDSS J000013.54+255418.6 [de]
1915,SDSS J000013.54+255418.6 [de]
1916,SDSS J000013.54+255418.6 [de]
1917,SDSS J000013.54+255418.6 [de]
1918,SDSS J000013.54+255418.6 [de]
1919,SDSS J000013.54+255418.6 [de]
1920,SDSS J000013.54+255418.6 [de]
1921,SDSS J000013.54+255418.6 [de]
1922,SDSS J000013.54+255418.6 [de]
1923,SDSS J000013.54+255418.6 [de]
1924,SDSS J000013.54+255418.6 [de]
1925,SDSS J000013.54+255418.6 [de]
1926,SDSS J000013.54+255418.6 [de]
1927,SDSS J000013.54+255418.6 [de]
1928,SDSS J000013.54+255418.6 [de]
1929,SDSS J000013.54+255418.6 [de]
1930,SDSS J000013.54+255418.6 [de]
1931,SDSS J000013.54+255418.6 [de]
1932,SDSS J000013.54+255418.6 [de]
1933,SDSS J000013.54+255418.6 [de]
1934,SDSS J000013.54+255418.6 [de]
1935,SDSS J000013.54+255418.6 [de]
1936,SDSS J000013.54+255418.6 [de]
1937,SDSS J000013.54+255418.6 [de]
1938,SDSS J000013.54+255418.6 [de]
1939,SDSS J000013.54+255418.6 [de]
1940,SDSS J000013.54+255418.6 [de]
1941,SDSS J000013.54+255418.6 [de]
1942,SDSS J000013.54+255418.6 [de]
1943,SDSS J000013.54+255418.6 [de]
1944,SDSS J000013.54+255418.6 [de]
1945,SDSS J000013.54+255418.6 [de]
1946,SDSS J000013.54+255418.6 [de]
1947,SDSS J000013.54+255418.6 [de]
1948,SDSS J000013.54+255418.6 [de]
1949,SDSS J000013.54+255418.6 [de]
1950,SDSS J000013.54+255418.6 [de]
1951,SDSS J000013.54+255418.6 [de]
